Query_ID	Query_length	Query_start	Query_end	Subject_ID	Subject_length	Subject_start	Subject_end	E_value	Percent_ID	Query_coverage	Percent_positive_ID	Gap_openings	Total_gaps	Bitscore	Raw_score
Dcitr08g11540.1.1	255	1	256	A1KYB3_DROME	254	43	297	4.31e-171	88.281	100	94.14	1	1	481	1237
Dcitr08g11540.1.1	255	1	256	A1KYB5_DROME	254	43	297	4.45e-171	88.281	100	94.14	1	1	481	1237
Dcitr08g11620.1.1	116	34	150	A1KYB4_DROME	121	5	126	5.35e-60	77.049	77	79.51	1	5	192	489
Dcitr08g11620.1.1	116	34	150	Q9VDU9_DROME	121	5	126	5.58e-60	77.049	77	79.51	1	5	192	489
Dcitr08g11620.1.1	116	34	150	A1KYB3_DROME	121	5	126	5.83e-60	77.049	77	79.51	1	5	192	489
Dcitr08g11640.1.1	292	15	307	Q9VDU9_DROME	317	26	343	4.41e-165	73.354	88	79.94	4	27	471	1211
Dcitr08g11640.1.1	292	15	307	A1KYB5_DROME	317	26	343	1.88e-164	73.041	88	79.94	4	27	469	1207
Dcitr08g11640.1.1	292	15	307	A1KYB3_DROME	317	26	343	2.08e-164	73.041	88	79.94	4	27	469	1207
Dcitr08g12060.1.2	214	1	215	D1YSG0_DROME	214	1	215	5.95e-111	74.884	99	86.51	0	0	349	895
Dcitr08g12060.1.2	213	1	214	Q7KQP6_DROME	213	1	214	6.19e-111	75.234	99	86.45	0	0	349	895
Dcitr08g12060.1.2	213	1	214	X2JD89_DROME	213	1	214	6.75e-111	75.234	99	86.45	0	0	349	895
Dcitr08g12380.1.1	112	22	134	PBURS_DROME	112	29	141	8.49e-68	78.761	84	92.04	0	0	201	511
Dcitr08g12450.1.1	130	206	336	Q24279_DROME	130	5	135	1.26e-67	80.153	94	89.31	0	0	230	587
Dcitr08g12450.1.1	130	206	336	A0A0B4KGI6_DROME	130	5	135	1.23e-67	80.153	94	89.31	0	0	230	587
Dcitr08g12450.1.1	130	206	336	Q95TT5_DROME	130	5	135	1.35e-67	80.153	94	89.31	0	0	230	587
Dcitr08g12470.1.1	153	30	183	Q24279_DROME	149	1	150	9.98e-72	71.429	81	84.42	1	4	235	600
Dcitr08g12470.1.1	153	30	183	A0A0B4KGI6_DROME	149	1	150	1.08e-71	71.429	81	84.42	1	4	235	599
Dcitr08g12470.1.1	153	30	183	Q9VN82_DROME	149	1	150	1.14e-71	71.429	81	84.42	1	4	235	599
Dcitr09g01070.1.1	344	272	616	PUM_DROME	338	1092	1430	0.0	80.000	79	86.96	1	6	581	1497
Dcitr09g01190.1.1	518	11	529	PDE6_DROME	521	563	1084	0.0	71.161	90	79.40	5	27	778	2009
Dcitr09g01490.1.2	364	1	365	Q9W002_DROME	368	1	369	0.0	89.973	96	93.77	2	4	682	1761
Dcitr09g01490.1.2	364	1	365	M9PH19_DROME	368	1	369	0.0	89.973	96	93.77	2	4	682	1759
Dcitr09g01490.1.2	375	1	376	Q7KV90_DROME	376	1	377	0.0	88.158	99	92.37	3	7	678	1750
Dcitr09g01520.1.1	359	1	360	CTBP_DROME	355	1	356	0.0	90.000	71	94.72	2	4	673	1737
Dcitr09g01570.1.1	36	669	705	TRC8_DROME	36	626	662	5.77e-15	83.784	77	91.89	0	0	79.7	195
Dcitr09g01880.1.1	174	1	175	Q9VW54_DROME	174	740	914	1.39e-83	70.857	97	84.00	0	0	264	675
Dcitr09g01960.1.1	461	1	462	EF1A_CAEEL	461	1	462	0.0	82.900	99	90.26	0	0	801	2070
Dcitr09g01960.1.1	461	1	462	EF1A2_DICDI	452	1	453	0.0	75.484	99	83.44	2	15	718	1854
Dcitr09g01960.1.1	461	1	462	EF1A1_DICDI	452	1	453	0.0	75.484	99	83.44	2	15	718	1854
Dcitr09g01970.1.1	253	1	254	RL8_DROME	253	1	254	4.44e-165	87.402	98	94.88	0	0	457	1175
Dcitr09g01970.1.1	249	1	250	RL8_DICDI	250	1	251	1.05e-131	70.916	97	85.66	1	1	372	956
Dcitr09g02030.1.1	242	1	243	VATD1_DROME	245	1	246	2.95e-146	82.520	99	90.65	1	3	408	1049
Dcitr09g02100.1.1	242	1	243	VATD1_DROME	245	1	246	2.95e-146	82.520	99	90.65	1	3	408	1049
Dcitr09g02190.1.1	414	1	415	EF1A_CAEEL	415	1	416	0.0	83.413	97	90.38	1	1	727	1877
Dcitr09g02190.1.1	414	1	415	EF1A2_DICDI	406	1	407	0.0	76.134	97	84.73	3	16	656	1692
Dcitr09g02190.1.1	414	1	415	EF1A1_DICDI	406	1	407	0.0	76.134	97	84.73	3	16	656	1692
Dcitr09g02190.1.2	460	1	461	EF1A_CAEEL	461	1	462	0.0	80.087	99	87.45	1	1	758	1958
Dcitr09g02190.1.2	460	1	461	EF1A2_DICDI	452	1	453	0.0	73.548	99	81.29	2	16	690	1780
Dcitr09g02190.1.2	460	1	461	EF1A1_DICDI	452	1	453	0.0	73.548	99	81.29	2	16	690	1780
Dcitr09g02190.1.3	391	1	392	EF1A_CAEEL	391	1	392	0.0	84.439	93	90.82	0	0	694	1791
Dcitr09g02190.1.3	383	1	384	EF1A2_DICDI	371	1	372	0.0	79.427	91	87.24	1	12	635	1637
Dcitr09g02190.1.3	383	1	384	EF1A1_DICDI	371	1	372	0.0	79.427	91	87.24	1	12	635	1637
Dcitr09g02200.1.1	253	1	254	RL8_DROME	253	1	254	4.44e-165	87.402	98	94.88	0	0	457	1175
Dcitr09g02200.1.1	249	1	250	RL8_DICDI	250	1	251	1.05e-131	70.916	97	85.66	1	1	372	956
Dcitr09g02410.1.1	403	114	517	Q9VI13_DROME	417	287	704	0.0	73.882	78	79.76	5	28	602	1551
Dcitr09g02410.1.1	403	114	517	Q24190_DROME	417	287	704	0.0	73.882	78	79.76	5	28	602	1551
Dcitr09g02410.1.1	403	114	517	Q24213_DROME	417	287	704	0.0	72.960	78	78.55	6	36	598	1543
Dcitr09g02410.1.2	403	105	508	Q9VI13_DROME	417	287	704	0.0	73.882	89	79.76	5	28	603	1556
Dcitr09g02410.1.2	46	1	47	Q9VI13_DROME	46	107	153	2.28e-17	82.979	89	89.36	0	0	85.5	210
Dcitr09g02410.1.2	403	105	508	Q24190_DROME	417	287	704	0.0	73.427	89	78.79	6	36	603	1555
Dcitr09g02410.1.2	46	1	47	Q24190_DROME	46	107	153	2.30e-17	82.979	89	89.36	0	0	85.5	210
Dcitr09g02410.1.2	403	105	508	Q24213_DROME	417	287	704	0.0	72.960	89	78.55	6	36	600	1548
Dcitr09g02410.1.2	46	1	47	Q24213_DROME	46	107	153	2.38e-17	82.979	89	89.36	0	0	85.5	210
Dcitr09g02410.1.3	403	105	508	Q9VI13_DROME	417	287	704	0.0	73.882	89	79.76	5	28	603	1556
Dcitr09g02410.1.3	46	1	47	Q9VI13_DROME	46	107	153	2.28e-17	82.979	89	89.36	0	0	85.5	210
Dcitr09g02410.1.3	403	105	508	Q24190_DROME	417	287	704	0.0	73.427	89	78.79	6	36	603	1555
Dcitr09g02410.1.3	46	1	47	Q24190_DROME	46	107	153	2.30e-17	82.979	89	89.36	0	0	85.5	210
Dcitr09g02410.1.3	403	105	508	Q24213_DROME	417	287	704	0.0	72.960	89	78.55	6	36	600	1548
Dcitr09g02410.1.3	46	1	47	Q24213_DROME	46	107	153	2.38e-17	82.979	89	89.36	0	0	85.5	210
Dcitr09g02510.1.1	687	20	707	Q9VRE0_DROME	697	16	713	0.0	77.857	97	88.29	3	14	1160	3002
Dcitr09g02650.1.1	370	1	371	TBA1_DROME	370	36	406	0.0	94.609	97	98.92	0	0	726	1873
Dcitr09g02650.1.1	370	1	371	TBA3_DROME	370	36	406	0.0	94.070	97	98.65	0	0	722	1863
Dcitr09g02650.1.1	370	1	371	TBA2_DROME	370	36	406	0.0	92.453	97	97.84	0	0	714	1843
Dcitr09g02670.1.1	454	1	455	RUVB1_DROME	454	1	455	0.0	82.198	99	90.99	0	0	746	1925
Dcitr09g02700.1.1	406	1	407	TBA1_DROME	406	1	407	0.0	95.086	94	99.02	0	0	806	2082
Dcitr09g02700.1.1	406	1	407	TBA3_DROME	406	1	407	0.0	94.595	94	98.77	0	0	803	2075
Dcitr09g02700.1.1	406	1	407	TBA2_DROME	406	1	407	0.0	92.383	94	97.79	0	0	792	2045
Dcitr09g02740.1.1	246	1	247	RUVB1_DROME	246	83	329	4.58e-164	88.664	84	97.17	0	0	464	1193
Dcitr09g02740.1.1	246	1	247	Q581V4_TRYB2	246	86	332	3.36e-139	76.923	84	89.07	0	0	400	1029
Dcitr09g02960.1.1	429	452	881	Q9VLC5_DROME	437	24	461	0.0	72.045	97	84.32	4	12	661	1706
Dcitr09g03020.1.1	300	47	347	Q86NP0_DROME	298	178	476	1.30e-167	76.412	86	86.38	1	2	490	1261
Dcitr09g03020.1.1	300	47	347	Q9VR61_DROME	298	178	476	2.23e-167	76.412	86	86.38	1	2	490	1261
Dcitr09g03020.1.1	300	47	347	Q24496_DROME	298	177	475	2.34e-167	76.412	86	86.38	1	2	490	1261
Dcitr09g03440.1.1	177	1	178	EXT3_DROME	178	794	972	1.13e-96	79.888	99	87.71	1	1	300	768
Dcitr09g03470.1.1	85	1	86	GSH1_DROME	85	1	86	1.02e-40	77.907	98	88.37	0	0	141	355
Dcitr09g03480.1.1	204	1	205	GSH1_DROME	206	1	207	9.80e-107	74.396	90	84.54	1	2	323	827
Dcitr09g03480.1.2	204	1	205	GSH1_DROME	206	1	207	9.80e-107	74.396	90	84.54	1	2	323	827
Dcitr09g03480.1.3	204	1	205	GSH1_DROME	206	1	207	9.80e-107	74.396	90	84.54	1	2	323	827
Dcitr09g03480.1.4	204	1	205	GSH1_DROME	206	1	207	9.80e-107	74.396	90	84.54	1	2	323	827
Dcitr09g03480.1.5	204	1	205	GSH1_DROME	206	1	207	9.80e-107	74.396	90	84.54	1	2	323	827
Dcitr09g03640.1.1	172	1	173	Q9VFB5_DROME	172	1	173	1.23e-111	87.861	99	92.49	0	0	315	806
Dcitr09g03660.1.1	172	1	173	Q9VFB5_DROME	172	1	173	1.23e-111	87.861	99	92.49	0	0	315	806
Dcitr09g03670.1.1	172	1	173	Q9VFB5_DROME	172	1	173	1.23e-111	87.861	99	92.49	0	0	315	806
Dcitr09g03680.1.1	353	1	354	CAMKI_MACNP	330	1	331	0.0	75.493	93	83.38	2	25	548	1412
Dcitr09g03700.1.1	254	96	350	Q9VHJ5_DROME	254	1	255	1.81e-140	71.373	84	87.45	0	0	399	1024
Dcitr09g03710.1.1	219	8	227	Q9VRQ1_DROME	218	43	261	3.91e-118	71.818	96	84.09	1	1	337	864
Dcitr09g03710.1.1	216	8	224	M9PHI7_DROME	215	43	258	1.68e-115	71.429	95	83.87	1	1	330	847
Dcitr09g04220.1.1	458	72	530	GPRK2_DROME	459	242	701	0.0	72.885	97	83.30	2	3	713	1840
Dcitr09g04310.1.1	610	152	762	Q9VZP5_DROME	605	539	1144	0.0	76.268	80	87.40	1	5	993	2568
Dcitr09g04310.1.1	610	152	762	Q9NJH7_DROME	605	539	1144	0.0	76.268	80	87.40	1	5	992	2565
Dcitr09g04310.1.1	610	152	762	M9ND37_DROME	569	539	1108	0.0	71.358	80	81.83	2	41	908	2347
Dcitr09g04310.1.2	610	152	762	Q9VZP5_DROME	605	539	1144	0.0	76.268	80	87.40	1	5	993	2568
Dcitr09g04310.1.2	610	152	762	Q9NJH7_DROME	605	539	1144	0.0	76.268	80	87.40	1	5	992	2565
Dcitr09g04310.1.2	610	152	762	M9ND37_DROME	569	539	1108	0.0	71.358	80	81.83	2	41	908	2347
Dcitr09g04430.1.1	1174	1	1175	RPB2_DROME	1174	2	1176	0.0	92.000	99	95.40	0	0	2259	5855
Dcitr09g04610.1.1	240	1	241	Q9VKR0_DROME	236	1	237	1.68e-127	70.954	99	84.65	2	4	361	926
Dcitr09g05040.1.1	176	26	202	Q9VH23_DROME	176	40	216	2.05e-86	70.621	78	82.49	0	0	269	688
Dcitr09g05220.1.1	357	18	375	Q9VD58_DROME	359	10	369	0.0	73.889	95	86.67	1	2	545	1403
Dcitr09g05230.1.1	342	7	349	KC1A_CAEEL	334	6	340	0.0	79.883	92	85.42	1	8	575	1481
Dcitr09g05230.1.1	307	1	308	KC1A_DROME	307	4	311	0.0	79.870	83	89.94	0	0	533	1373
Dcitr09g05640.1.1	368	2	370	2ABA_DROME	368	60	428	0.0	84.011	87	92.95	0	0	671	1730
Dcitr09g05680.1.1	461	151	612	DDX3_DROME	457	238	695	0.0	74.082	72	85.53	3	6	700	1807
Dcitr09g05720.1.1	441	2	443	2ABA_DROME	441	58	499	0.0	83.937	99	92.99	0	0	803	2075
Dcitr09g06020.1.1	109	1	110	Q9VJ19_DROME	109	1	110	3.22e-66	85.455	97	91.82	0	0	195	495
Dcitr09g06020.1.1	109	1	110	Q8MT23_DROME	109	1	110	1.86e-65	84.545	97	90.91	0	0	193	490
Dcitr09g06020.1.1	108	3	111	Q9XWS4_CAEEL	108	5	113	1.39e-62	79.817	96	90.83	0	0	186	472
Dcitr09g06250.1.1	616	1	617	HSP7D_DROME	611	1	612	0.0	87.520	95	94.00	1	5	1131	2926
Dcitr09g06250.1.1	617	1	618	HSP7A_CAEEL	613	1	614	0.0	84.653	95	91.76	2	6	1084	2803
Dcitr09g06250.1.1	611	6	617	HS7C1_DICDI	607	3	610	0.0	77.651	94	89.56	2	6	996	2576
Dcitr09g06260.1.1	298	8	306	ADT_DROME	296	16	312	3.48e-166	73.913	97	85.95	2	2	464	1194
Dcitr09g06910.1.1	277	16	293	Q9VGV3_DROME	268	23	291	5.72e-135	70.251	94	84.23	2	11	384	985
Dcitr09g06910.1.1	277	16	293	A0A0B4KFQ5_DROME	268	23	291	2.53e-134	70.251	94	84.23	2	11	383	983
Dcitr09g06940.1.1	106	239	345	Q9W4X6_DROME	106	176	282	1.08e-52	72.897	98	85.98	0	0	176	447
Dcitr09g06940.1.1	106	239	345	Q9VGV3_DROME	106	164	270	2.81e-54	74.766	93	86.92	0	0	180	456
Dcitr09g06940.1.1	106	239	345	A0A0B4KFQ5_DROME	106	164	270	7.44e-54	74.766	93	86.92	0	0	179	455
Dcitr09g07300.1.1	210	25	235	PSMD1_DROME	211	643	854	2.82e-108	78.774	78	89.62	1	1	339	870
Dcitr09g07580.1.1	89	547	636	Q8INQ6_DROME	89	805	894	1.67e-42	78.889	77	91.11	0	0	165	417
Dcitr09g07580.1.1	89	547	636	A0A0B4KFU6_DROME	89	805	894	1.85e-42	78.889	77	91.11	0	0	165	417
Dcitr09g07600.1.1	184	1	185	PSMD1_DROME	185	669	854	1.91e-91	77.957	82	89.78	1	1	293	749
Dcitr09g07720.1.1	61	14	75	Q7JWD6_DROME	61	10	71	2.43e-36	85.484	79	95.16	0	0	118	296
Dcitr09g07730.1.1	107	14	121	Q7JWD6_DROME	107	10	117	1.94e-72	90.741	89	96.30	0	0	211	538
Dcitr09g07730.1.1	97	24	121	Q7KYI0_DROME	97	1	98	2.10e-65	91.837	80	96.94	0	0	193	490
Dcitr09g07730.1.1	108	13	121	Q9BKS1_CAEEL	108	16	124	8.69e-60	75.229	89	87.16	0	0	179	455
Dcitr09g08010.1.1	205	1	206	RS8_DROME	207	1	208	1.20e-105	74.519	99	85.10	1	2	302	774
Dcitr09g08060.1.1	124	1	125	EIF3A_DROME	126	1	127	1.17e-57	75.591	100	85.83	1	2	192	487
Dcitr09g08140.1.1	17	477	494	A0A0B4K6B7_DROME	17	685	702	0.029	88.889	90	100.00	0	0	39.3	90
Dcitr09g08140.1.1	17	477	494	A0A0B4K679_DROME	17	995	1012	0.028	88.889	87	100.00	0	0	39.3	90
Dcitr09g08140.1.1	17	477	494	A0A0B4K6L8_DROME	17	685	702	0.029	88.889	88	100.00	0	0	39.3	90
Dcitr09g08140.1.2	17	493	510	A0A0B4K6L8_DROME	17	685	702	0.029	88.889	88	100.00	0	0	39.3	90
Dcitr09g08140.1.2	17	493	510	A0A0B4K6B7_DROME	17	685	702	0.029	88.889	88	100.00	0	0	39.3	90
Dcitr09g08140.1.2	17	493	510	A0A0B4K679_DROME	17	995	1012	0.027	88.889	88	100.00	0	0	39.3	90
Dcitr09g08150.1.1	34	585	619	A0A0B4JD62_DROME	34	2229	2263	2.20e-09	80.000	83	88.57	0	0	62.8	151
Dcitr09g08150.1.1	34	585	619	A0A0B4JDB5_DROME	34	2230	2264	2.22e-09	80.000	83	88.57	0	0	62.8	151
Dcitr09g08150.1.1	34	585	619	A0A0B4JCV6_DROME	34	2423	2457	2.25e-09	80.000	83	88.57	0	0	62.8	151
Dcitr09g08410.1.1	106	2	108	A0A0B4JD62_DROME	105	2158	2263	4.21e-43	72.897	98	85.05	1	1	162	411
Dcitr09g08410.1.1	106	2	108	A0A0B4JDB5_DROME	105	2159	2264	4.21e-43	72.897	98	85.05	1	1	162	411
Dcitr09g08410.1.1	106	2	108	A0A0B4LHQ4_DROME	105	2130	2235	4.44e-43	72.897	98	85.05	1	1	162	411
Dcitr09g08730.1.1	489	3	492	VATB_DROME	489	1	490	0.0	93.878	99	98.16	0	0	966	2497
Dcitr09g08730.1.1	486	2	488	VATB_CAEEL	483	3	486	0.0	83.573	98	93.02	1	3	858	2218
Dcitr09g08730.1.1	476	15	491	Q9N5A0_CAEEL	473	28	501	0.0	79.036	96	89.94	1	3	801	2070
Dcitr09g08730.1.2	401	3	404	VATB_DROME	401	1	402	0.0	93.035	94	98.01	0	0	781	2017
Dcitr09g08730.1.2	389	15	404	VATB_CAEEL	386	16	402	0.0	85.385	91	94.10	1	3	699	1803
Dcitr09g08730.1.2	396	8	404	VATB_DICDI	396	3	399	0.0	79.849	93	90.68	0	0	677	1748
Dcitr09g08730.1.3	489	3	492	VATB_DROME	489	1	490	0.0	93.878	99	98.16	0	0	966	2497
Dcitr09g08730.1.3	486	2	488	VATB_CAEEL	483	3	486	0.0	83.573	98	93.02	1	3	858	2218
Dcitr09g08730.1.3	476	15	491	Q9N5A0_CAEEL	473	28	501	0.0	79.036	96	89.94	1	3	801	2070
Dcitr09g08730.1.4	489	3	492	VATB_DROME	489	1	490	0.0	93.878	99	98.16	0	0	966	2497
Dcitr09g08730.1.4	486	2	488	VATB_CAEEL	483	3	486	0.0	83.573	98	93.02	1	3	858	2218
Dcitr09g08730.1.4	476	15	491	Q9N5A0_CAEEL	473	28	501	0.0	79.036	96	89.94	1	3	801	2070
Dcitr09g08760.1.1	112	1	113	TTKB_DROME	112	3	115	3.34e-67	83.186	100	92.92	0	0	213	542
Dcitr09g08760.1.1	112	1	113	TTKA_DROME	112	3	115	5.37e-66	83.186	100	92.92	0	0	213	541
Dcitr09g08760.1.2	112	1	113	TTKB_DROME	112	3	115	3.34e-67	83.186	100	92.92	0	0	213	542
Dcitr09g08760.1.2	112	1	113	TTKA_DROME	112	3	115	5.37e-66	83.186	100	92.92	0	0	213	541
Dcitr09g08760.1.3	112	1	113	TTKB_DROME	112	3	115	3.34e-67	83.186	100	92.92	0	0	213	542
Dcitr09g08760.1.3	112	1	113	TTKA_DROME	112	3	115	5.37e-66	83.186	100	92.92	0	0	213	541
Dcitr09g09230.1.1	93	6	99	EBI_DROME	93	601	694	4.71e-52	85.106	92	92.55	0	0	173	438
Dcitr09g09250.1.1	368	130	498	EBI_DROME	365	335	700	0.0	80.759	92	89.97	1	3	644	1660
Dcitr09g09250.1.1	88	5	93	EBI_DROME	88	1	89	2.71e-38	78.652	92	88.76	0	0	149	375
Dcitr09g09350.1.1	377	45	422	SUV3_DROME	374	46	420	0.0	70.635	90	84.13	2	3	577	1488
Dcitr09g09560.1.1	412	36	448	Q9VAU1_DROME	416	392	808	0.0	71.770	92	84.69	3	6	628	1619
Dcitr10g01240.1.1	187	20	207	NRBP_DROME	187	81	268	4.52e-106	78.307	88	88.36	2	2	318	815
Dcitr10g01240.1.2	187	20	207	NRBP_DROME	187	81	268	4.52e-106	78.307	88	88.36	2	2	318	815
Dcitr10g01240.1.3	187	20	207	NRBP_DROME	187	81	268	4.52e-106	78.307	88	88.36	2	2	318	815
Dcitr10g01240.1.4	187	20	207	NRBP_DROME	187	81	268	4.52e-106	78.307	88	88.36	2	2	318	815
Dcitr10g01240.1.5	187	20	207	NRBP_DROME	187	81	268	4.52e-106	78.307	88	88.36	2	2	318	815
Dcitr10g01300.1.1	192	3	195	PRDX1_DROME	192	2	194	5.41e-112	75.130	98	87.05	0	0	317	813
Dcitr10g01300.1.1	185	7	192	H2KZL7_CAEEL	185	12	197	1.89e-102	74.731	95	83.87	0	0	293	751
Dcitr10g01300.1.1	185	7	192	Q8IG31_CAEEL	185	8	193	2.05e-102	74.731	95	83.87	0	0	293	750
Dcitr10g01340.1.1	407	1	408	LIS1_DROME	410	1	411	0.0	70.316	99	83.94	2	3	602	1553
Dcitr10g01390.1.1	322	23	345	CSN5_DROME	319	2	321	0.0	78.947	90	90.40	1	3	558	1437
Dcitr10g01400.1.1	111	1	112	RL36_DROME	109	1	110	3.35e-53	75.000	97	83.04	1	2	162	411
Dcitr10g01400.1.2	111	1	112	RL36_DROME	109	1	110	3.35e-53	75.000	97	83.04	1	2	162	411
Dcitr10g01460.1.1	386	60	446	Q8T030_DROME	373	39	412	0.0	83.979	86	87.34	1	13	667	1720
Dcitr10g01460.1.1	386	60	446	Q8IQ91_DROME	373	39	412	0.0	83.979	86	87.34	1	13	666	1718
Dcitr10g01460.1.1	386	60	446	Q23994_DROME	373	39	412	0.0	83.721	86	87.08	1	13	666	1718
Dcitr10g01490.1.1	287	10	297	Q8T0H4_DROME	287	170	457	1.51e-155	72.569	93	82.99	0	0	443	1139
Dcitr10g01490.1.1	287	10	297	A1Z992_DROME	287	392	679	6.13e-152	72.569	93	82.99	0	0	441	1135
Dcitr10g01920.1.1	304	63	367	DAT_DROME	319	24	343	1.47e-168	75.851	80	82.66	4	21	485	1248
Dcitr10g02070.1.1	190	1	191	Q9W1E8_DROME	190	1	191	3.61e-126	87.435	99	95.29	0	0	353	905
Dcitr10g02250.1.1	127	1	128	MED10_DROME	128	1	129	9.48e-66	71.318	93	86.82	1	1	196	497
Dcitr10g02360.1.1	127	1	128	MED10_DROME	128	1	129	9.48e-66	71.318	93	86.82	1	1	196	497
Dcitr10g02920.1.1	241	1	242	PSA4_DROME	245	1	246	1.05e-133	75.610	92	82.52	1	4	378	970
Dcitr10g02920.1.2	241	1	242	PSA4_DROME	245	1	246	1.05e-133	75.610	92	82.52	1	4	378	970
Dcitr10g02950.1.1	176	2	178	O97066_DROME	176	9	185	5.24e-111	83.051	99	92.66	0	0	314	804
Dcitr10g02950.1.1	176	2	178	Q3YMT4_DROME	176	9	185	5.25e-111	83.051	99	92.66	0	0	314	804
Dcitr10g02990.1.1	215	7	222	RL10_DROME	215	1	216	3.70e-147	89.815	96	93.98	0	0	409	1050
Dcitr10g02990.1.1	210	7	217	RL10_DICDI	210	1	211	3.01e-113	71.090	93	81.52	0	0	323	827
Dcitr10g03230.1.1	177	4	181	NOS_DROME	177	285	462	9.65e-91	72.472	97	84.83	0	0	288	738
Dcitr10g03560.1.1	89	4	93	RUXE_DROME	89	2	91	6.46e-48	75.556	91	90.00	0	0	147	372
Dcitr10g03910.1.1	414	1	415	O76928_DROME	414	1	415	0.0	72.488	100	85.89	3	6	651	1680
Dcitr10g04110.1.1	126	14	140	Q9W2Z3_DROME	126	47	173	3.38e-72	77.165	89	89.76	0	0	234	597
Dcitr10g04110.1.1	126	14	140	M9NGY0_DROME	126	47	173	3.57e-72	77.165	89	89.76	0	0	234	597
Dcitr10g04110.1.1	126	14	140	M9NDS9_DROME	126	47	173	6.85e-72	77.165	89	89.76	0	0	233	595
Dcitr10g04120.1.1	232	1	233	M9NF05_DROME	233	172	405	3.70e-122	73.077	86	88.03	1	1	384	985
Dcitr10g04120.1.1	232	1	233	A8JUP3_DROME	233	172	405	8.52e-122	73.077	86	88.03	1	1	383	983
Dcitr10g04120.1.1	232	1	233	M9NG70_DROME	233	172	405	1.81e-121	73.077	86	88.03	1	1	377	967
Dcitr10g04130.1.1	68	9	77	Q9W2Z3_DROME	68	503	571	3.95e-37	79.710	83	86.96	0	0	137	346
Dcitr10g04130.1.1	68	9	77	M9NGY0_DROME	68	503	571	6.54e-37	79.710	83	86.96	0	0	137	344
Dcitr10g04130.1.1	68	9	77	M9NDS9_DROME	68	503	571	7.54e-37	79.710	83	86.96	0	0	136	343
Dcitr10g04300.1.1	682	6	688	GYS_DROME	686	22	708	0.0	71.491	99	82.49	4	12	1027	2656
Dcitr10g04340.1.1	56	35	91	O77430_DROME	56	106	162	1.39e-32	91.228	99	96.49	0	0	110	276
Dcitr10g04340.1.1	56	35	91	SKP1A_DICDI	56	103	159	1.40e-31	87.719	99	92.98	0	0	108	270
Dcitr10g04340.1.1	55	35	90	SKR1_CAEEL	55	121	176	1.44e-31	87.500	95	94.64	0	0	108	271
Dcitr10g04350.1.1	93	1	94	O77430_DROME	93	1	94	4.58e-46	75.532	95	85.11	0	0	145	366
Dcitr10g04360.1.1	161	1	162	O77430_DROME	161	1	162	9.12e-96	82.716	99	90.12	0	0	274	700
Dcitr10g04360.1.1	161	1	162	Q7KJ69_DROME	160	1	161	6.62e-83	73.457	99	85.19	1	1	241	615
Dcitr10g04440.1.1	482	1	483	MYSA_DROME	438	91	529	0.0	76.605	85	83.85	3	44	768	1982
Dcitr10g04460.1.1	495	1	496	MYSA_DROME	434	288	722	0.0	72.177	99	79.23	3	61	667	1720
Dcitr10g04460.1.2	438	1	439	MYSA_DROME	434	288	722	0.0	81.549	99	89.52	1	4	698	1802
Dcitr10g04460.1.3	438	1	439	MYSA_DROME	434	288	722	0.0	84.055	99	91.12	1	4	721	1862
Dcitr10g04460.1.4	438	1	439	MYSA_DROME	434	288	722	0.0	81.777	99	89.75	1	4	703	1814
Dcitr10g04470.1.1	162	104	266	MYSA_DROME	162	1128	1290	3.15e-63	75.460	98	85.28	0	0	215	548
Dcitr10g04470.1.2	162	104	266	MYSA_DROME	162	1128	1290	3.15e-63	75.460	98	85.28	0	0	215	548
Dcitr10g04650.1.1	245	1	246	RTCB_DROME	249	1	250	2.10e-158	85.600	84	92.80	1	4	451	1160
Dcitr10g04740.1.1	505	1	506	RTCB_DROME	505	1	506	0.0	89.130	81	95.45	0	0	946	2444
Dcitr10g04740.1.1	502	4	506	RTCB_CAEEL	502	3	505	0.0	73.161	80	86.08	0	0	795	2052
Dcitr10g04770.1.1	493	1	494	RTCB_DROME	505	1	506	0.0	86.957	99	93.28	1	12	914	2361
Dcitr10g04770.1.1	490	4	494	RTCB_CAEEL	502	3	505	0.0	71.769	99	84.49	1	12	772	1993
Dcitr10g04990.1.1	712	1	713	ATC1_DROME	708	1	709	0.0	87.377	99	93.69	2	4	1272	3292
Dcitr10g04990.1.1	712	1	713	G5EEK8_CAEEL	709	1	710	0.0	74.965	99	83.78	3	7	1077	2785
Dcitr10g04990.1.1	712	1	713	Q9XU13_CAEEL	709	1	710	0.0	74.965	99	83.78	3	7	1077	2784
Dcitr10g05010.1.1	282	1	283	ATC1_DROME	282	733	1015	2.15e-167	85.866	98	93.64	0	0	490	1262
Dcitr10g05010.1.1	262	1	263	A8WI68_CAEEL	262	607	869	9.22e-137	73.764	91	84.79	0	0	409	1051
Dcitr10g05010.1.1	262	1	263	G5EEK8_CAEEL	262	734	996	1.54e-135	73.764	91	84.79	0	0	409	1051
Dcitr10g05090.1.1	280	14	294	Q7JZ62_DROME	284	15	299	1.91e-155	74.476	95	84.97	4	6	436	1121
Dcitr10g05300.1.1	140	1	141	O62602_DROME	139	188	327	2.92e-72	70.922	98	82.27	1	1	219	559
Dcitr10g05300.1.1	140	1	141	Q9U983_DROME	139	188	327	3.07e-72	70.922	98	82.27	1	1	219	559
