Query_ID	Query_length	Query_start	Query_end	Subject_ID	Subject_length	Subject_start	Subject_end	E_value	Percent_ID	Query_coverage	Percent_positive_ID	Gap_openings	Total_gaps	Bitscore	Raw_score
Dcitr09g01960.1.1	360	102	462	Q8T3U3_DROME	360	1	361	0.0	88.366	78	93.35	0	0	665	1715
Dcitr09g01970.1.1	253	1	254	RL8_DROME	253	1	254	2.41e-165	87.402	98	94.88	0	0	457	1175
Dcitr09g02030.1.1	242	1	243	VATD1_DROME	245	1	246	1.60e-146	82.520	99	90.65	1	3	408	1049
Dcitr09g02100.1.1	242	1	243	VATD1_DROME	245	1	246	1.60e-146	82.520	99	90.65	1	3	408	1049
Dcitr09g02190.1.1	414	1	415	C6TP87_DROME	415	1	416	0.0	90.385	97	94.71	1	1	783	2021
Dcitr09g02190.1.1	313	102	415	Q8T3U3_DROME	314	1	315	0.0	88.254	73	93.33	1	1	578	1491
Dcitr09g02190.1.2	460	1	461	C6TP87_DROME	461	1	462	0.0	86.364	99	90.91	1	1	817	2110
Dcitr09g02190.1.2	359	102	461	Q8T3U3_DROME	360	1	361	0.0	82.065	78	87.23	2	15	614	1583
Dcitr09g02190.1.3	391	1	392	C6TP87_DROME	391	1	392	0.0	90.561	93	94.64	0	0	742	1915
Dcitr09g02200.1.1	253	1	254	RL8_DROME	253	1	254	2.41e-165	87.402	98	94.88	0	0	457	1175
Dcitr09g02410.1.1	403	114	517	Q24190_DROME	417	287	704	0.0	73.882	78	79.76	5	28	602	1551
Dcitr09g02410.1.1	403	114	517	Q9VI13_DROME	417	287	704	0.0	73.882	78	79.76	5	28	602	1551
Dcitr09g02410.1.1	403	114	517	Q24213_DROME	417	287	704	0.0	72.960	78	78.55	6	36	598	1543
Dcitr09g02410.1.2	403	105	508	Q9VI13_DROME	417	287	704	0.0	73.882	89	79.76	5	28	603	1556
Dcitr09g02410.1.2	46	1	47	Q9VI13_DROME	46	107	153	1.24e-17	82.979	89	89.36	0	0	85.5	210
Dcitr09g02410.1.2	403	105	508	Q24190_DROME	417	287	704	0.0	73.427	89	78.79	6	36	603	1555
Dcitr09g02410.1.2	46	1	47	Q24190_DROME	46	107	153	1.25e-17	82.979	89	89.36	0	0	85.5	210
Dcitr09g02410.1.2	403	105	508	Q24213_DROME	417	287	704	0.0	72.960	89	78.55	6	36	600	1548
Dcitr09g02410.1.2	46	1	47	Q24213_DROME	46	107	153	1.29e-17	82.979	89	89.36	0	0	85.5	210
Dcitr09g02410.1.3	403	105	508	Q9VI13_DROME	417	287	704	0.0	73.882	89	79.76	5	28	603	1556
Dcitr09g02410.1.3	46	1	47	Q9VI13_DROME	46	107	153	1.24e-17	82.979	89	89.36	0	0	85.5	210
Dcitr09g02410.1.3	403	105	508	Q24190_DROME	417	287	704	0.0	73.427	89	78.79	6	36	603	1555
Dcitr09g02410.1.3	46	1	47	Q24190_DROME	46	107	153	1.25e-17	82.979	89	89.36	0	0	85.5	210
Dcitr09g02410.1.3	403	105	508	Q24213_DROME	417	287	704	0.0	72.960	89	78.55	6	36	600	1548
Dcitr09g02410.1.3	46	1	47	Q24213_DROME	46	107	153	1.29e-17	82.979	89	89.36	0	0	85.5	210
Dcitr09g02510.1.1	687	20	707	Q9VRE0_DROME	697	16	713	0.0	77.857	97	88.29	3	14	1160	3002
Dcitr09g02650.1.1	370	1	371	TBA1_DROME	370	36	406	0.0	94.609	97	98.92	0	0	726	1873
Dcitr09g02650.1.1	370	1	371	TBA3_DROME	370	36	406	0.0	94.070	97	98.65	0	0	722	1863
Dcitr09g02650.1.1	370	1	371	TBA2_DROME	370	36	406	0.0	92.453	97	97.84	0	0	714	1843
Dcitr09g02670.1.1	454	1	455	RUVB1_DROME	454	1	455	0.0	82.198	99	90.99	0	0	746	1925
Dcitr09g02700.1.1	406	1	407	TBA1_DROME	406	1	407	0.0	95.086	94	99.02	0	0	806	2082
Dcitr09g02700.1.1	406	1	407	TBA3_DROME	406	1	407	0.0	94.595	94	98.77	0	0	803	2075
Dcitr09g02700.1.1	406	1	407	TBA2_DROME	406	1	407	0.0	92.383	94	97.79	0	0	792	2045
Dcitr09g02740.1.1	246	1	247	RUVB1_DROME	246	83	329	2.48e-164	88.664	84	97.17	0	0	464	1193
Dcitr09g02960.1.1	429	452	881	Q9VLC5_DROME	437	24	461	0.0	72.045	97	84.32	4	12	661	1706
Dcitr09g03020.1.1	300	47	347	Q86NP0_DROME	298	178	476	7.03e-168	76.412	86	86.38	1	2	490	1261
Dcitr09g03020.1.1	300	47	347	Q9VR61_DROME	298	178	476	1.21e-167	76.412	86	86.38	1	2	490	1261
Dcitr09g03020.1.1	300	47	347	Q24496_DROME	298	177	475	1.27e-167	76.412	86	86.38	1	2	490	1261
Dcitr09g03440.1.1	177	1	178	EXT3_DROME	178	794	972	6.11e-97	79.888	99	87.71	1	1	300	768
Dcitr09g03470.1.1	85	1	86	GSH1_DROME	85	1	86	5.54e-41	77.907	98	88.37	0	0	141	355
Dcitr09g03480.1.1	204	1	205	GSH1_DROME	206	1	207	5.31e-107	74.396	90	84.54	1	2	323	827
Dcitr09g03480.1.2	204	1	205	GSH1_DROME	206	1	207	5.31e-107	74.396	90	84.54	1	2	323	827
Dcitr09g03480.1.3	204	1	205	GSH1_DROME	206	1	207	5.31e-107	74.396	90	84.54	1	2	323	827
Dcitr09g03480.1.4	204	1	205	GSH1_DROME	206	1	207	5.31e-107	74.396	90	84.54	1	2	323	827
Dcitr09g03480.1.5	204	1	205	GSH1_DROME	206	1	207	5.31e-107	74.396	90	84.54	1	2	323	827
Dcitr09g03640.1.1	172	1	173	Q9VFB5_DROME	172	1	173	6.64e-112	87.861	99	92.49	0	0	315	806
Dcitr09g03660.1.1	172	1	173	Q9VFB5_DROME	172	1	173	6.64e-112	87.861	99	92.49	0	0	315	806
Dcitr09g03670.1.1	172	1	173	Q9VFB5_DROME	172	1	173	6.64e-112	87.861	99	92.49	0	0	315	806
Dcitr09g03680.1.1	353	1	354	CAMKI_MACNP	330	1	331	0.0	75.493	93	83.38	2	25	548	1412
Dcitr09g03700.1.1	254	96	350	Q9VHJ5_DROME	254	1	255	9.81e-141	71.373	84	87.45	0	0	399	1024
Dcitr09g03710.1.1	219	8	227	Q9VRQ1_DROME	218	43	261	2.12e-118	71.818	96	84.09	1	1	337	864
Dcitr09g03710.1.1	216	8	224	M9PHI7_DROME	215	43	258	9.13e-116	71.429	95	83.87	1	1	330	847
Dcitr09g04220.1.1	458	72	530	GPRK2_DROME	459	242	701	0.0	72.885	97	83.30	2	3	713	1840
Dcitr09g04310.1.1	610	152	762	Q9VZP5_DROME	605	539	1144	0.0	76.268	80	87.40	1	5	993	2568
Dcitr09g04310.1.1	610	152	762	Q9NJH7_DROME	605	539	1144	0.0	76.268	80	87.40	1	5	992	2565
Dcitr09g04310.1.1	610	152	762	M9ND37_DROME	569	539	1108	0.0	71.358	80	81.83	2	41	908	2347
Dcitr09g04310.1.2	610	152	762	Q9VZP5_DROME	605	539	1144	0.0	76.268	80	87.40	1	5	993	2568
Dcitr09g04310.1.2	610	152	762	Q9NJH7_DROME	605	539	1144	0.0	76.268	80	87.40	1	5	992	2565
Dcitr09g04310.1.2	610	152	762	M9ND37_DROME	569	539	1108	0.0	71.358	80	81.83	2	41	908	2347
Dcitr09g04430.1.1	1174	1	1175	RPB2_DROME	1174	2	1176	0.0	92.000	99	95.40	0	0	2259	5855
Dcitr09g04610.1.1	240	1	241	Q9VKR0_DROME	236	1	237	9.09e-128	70.954	99	84.65	2	4	361	926
Dcitr09g05040.1.1	176	26	202	Q9VH23_DROME	176	40	216	1.11e-86	70.621	78	82.49	0	0	269	688
Dcitr09g05220.1.1	357	18	375	Q9VD58_DROME	359	10	369	0.0	73.889	95	86.67	1	2	545	1403
Dcitr09g05230.1.1	307	1	308	KC1A_DROME	307	4	311	0.0	79.870	83	89.94	0	0	533	1373
Dcitr09g05640.1.1	368	2	370	2ABA_DROME	368	60	428	0.0	84.011	87	92.95	0	0	671	1730
Dcitr09g05680.1.1	461	151	612	DDX3_DROME	457	238	695	0.0	74.082	72	85.53	3	6	700	1807
Dcitr09g05720.1.1	441	2	443	2ABA_DROME	441	58	499	0.0	83.937	99	92.99	0	0	803	2075
Dcitr09g06020.1.1	109	1	110	Q9VJ19_DROME	109	1	110	1.74e-66	85.455	97	91.82	0	0	195	495
Dcitr09g06020.1.1	109	1	110	Q8MT23_DROME	109	1	110	1.01e-65	84.545	97	90.91	0	0	193	490
Dcitr09g06250.1.1	616	1	617	HSP7D_DROME	611	1	612	0.0	87.520	95	94.00	1	5	1131	2926
Dcitr09g06250.1.1	642	5	647	HSP75_DROME	639	2	641	0.0	73.628	99	83.99	5	29	987	2551
Dcitr09g06250.1.1	642	5	647	HSP73_DROME	639	2	641	0.0	73.628	99	83.99	5	29	987	2551
Dcitr09g06260.1.1	298	8	306	ADT_DROME	296	16	312	1.89e-166	73.913	97	85.95	2	2	464	1194
Dcitr09g06910.1.1	276	16	292	Q9NB16_DROME	267	5	272	3.87e-140	70.504	94	82.73	2	11	395	1015
Dcitr09g06910.1.1	277	16	293	Q9VGV3_DROME	268	23	291	3.10e-135	70.251	94	84.23	2	11	384	985
Dcitr09g06940.1.1	106	239	345	Q9W4X6_DROME	106	176	282	5.86e-53	72.897	98	85.98	0	0	176	447
Dcitr09g06940.1.1	106	239	345	Q9NB16_DROME	106	146	252	2.63e-53	72.897	98	85.98	0	0	176	447
Dcitr09g06940.1.1	106	239	345	Q9VGV3_DROME	106	164	270	1.52e-54	74.766	93	86.92	0	0	180	456
Dcitr09g07300.1.1	210	25	235	PSMD1_DROME	211	643	854	1.53e-108	78.774	78	89.62	1	1	339	870
Dcitr09g07580.1.1	89	547	636	Q8INQ6_DROME	89	805	894	9.04e-43	78.889	77	91.11	0	0	165	417
Dcitr09g07580.1.1	89	547	636	A0A0B4KFU6_DROME	89	805	894	1.00e-42	78.889	77	91.11	0	0	165	417
Dcitr09g07600.1.1	184	1	185	PSMD1_DROME	185	669	854	1.04e-91	77.957	82	89.78	1	1	293	749
Dcitr09g07720.1.1	61	14	75	Q7JWD6_DROME	61	10	71	1.32e-36	85.484	79	95.16	0	0	118	296
Dcitr09g07730.1.1	107	14	121	Q7JWD6_DROME	107	10	117	1.05e-72	90.741	89	96.30	0	0	211	538
Dcitr09g07730.1.1	97	24	121	Q7KYI0_DROME	97	1	98	1.14e-65	91.837	80	96.94	0	0	193	490
Dcitr09g08010.1.1	205	1	206	RS8_DROME	207	1	208	6.50e-106	74.519	99	85.10	1	2	302	774
Dcitr09g08060.1.1	124	1	125	EIF3A_DROME	126	1	127	6.34e-58	75.591	100	85.83	1	2	192	487
Dcitr09g08140.1.1	17	477	494	A0A0B4K6B7_DROME	17	685	702	0.016	88.889	90	100.00	0	0	39.3	90
Dcitr09g08140.1.1	17	477	494	A0A0B4K679_DROME	17	995	1012	0.015	88.889	87	100.00	0	0	39.3	90
Dcitr09g08140.1.1	17	477	494	A0A0B4K6L8_DROME	17	685	702	0.015	88.889	88	100.00	0	0	39.3	90
Dcitr09g08140.1.2	17	493	510	A0A0B4K6L8_DROME	17	685	702	0.016	88.889	88	100.00	0	0	39.3	90
Dcitr09g08140.1.2	17	493	510	A0A0B4K6B7_DROME	17	685	702	0.016	88.889	88	100.00	0	0	39.3	90
Dcitr09g08140.1.2	17	493	510	A0A0B4K679_DROME	17	995	1012	0.015	88.889	88	100.00	0	0	39.3	90
Dcitr09g08150.1.1	34	585	619	A0A0B4JD62_DROME	34	2229	2263	1.19e-09	80.000	83	88.57	0	0	62.8	151
Dcitr09g08150.1.1	34	585	619	A0A0B4JDB5_DROME	34	2230	2264	1.20e-09	80.000	83	88.57	0	0	62.8	151
Dcitr09g08150.1.1	34	585	619	A0A0B4JCV6_DROME	34	2423	2457	1.22e-09	80.000	83	88.57	0	0	62.8	151
Dcitr09g08410.1.1	106	2	108	A0A0B4JD62_DROME	105	2158	2263	2.28e-43	72.897	98	85.05	1	1	162	411
Dcitr09g08410.1.1	106	2	108	A0A0B4JDB5_DROME	105	2159	2264	2.28e-43	72.897	98	85.05	1	1	162	411
Dcitr09g08410.1.1	106	2	108	A0A0B4LHQ4_DROME	105	2130	2235	2.41e-43	72.897	98	85.05	1	1	162	411
Dcitr09g08730.1.1	489	3	492	VATB_DROME	489	1	490	0.0	93.878	99	98.16	0	0	966	2497
Dcitr09g08730.1.2	401	3	404	VATB_DROME	401	1	402	0.0	93.035	94	98.01	0	0	781	2017
Dcitr09g08730.1.3	489	3	492	VATB_DROME	489	1	490	0.0	93.878	99	98.16	0	0	966	2497
Dcitr09g08730.1.4	489	3	492	VATB_DROME	489	1	490	0.0	93.878	99	98.16	0	0	966	2497
Dcitr09g08760.1.1	112	1	113	TTKB_DROME	112	3	115	1.81e-67	83.186	100	92.92	0	0	213	542
Dcitr09g08760.1.1	112	1	113	TTKA_DROME	112	3	115	2.91e-66	83.186	100	92.92	0	0	213	541
Dcitr09g08760.1.2	112	1	113	TTKB_DROME	112	3	115	1.81e-67	83.186	100	92.92	0	0	213	542
Dcitr09g08760.1.2	112	1	113	TTKA_DROME	112	3	115	2.91e-66	83.186	100	92.92	0	0	213	541
Dcitr09g08760.1.3	112	1	113	TTKB_DROME	112	3	115	1.81e-67	83.186	100	92.92	0	0	213	542
Dcitr09g08760.1.3	112	1	113	TTKA_DROME	112	3	115	2.91e-66	83.186	100	92.92	0	0	213	541
Dcitr09g09230.1.1	93	6	99	EBI_DROME	93	601	694	2.55e-52	85.106	92	92.55	0	0	173	438
Dcitr09g09250.1.1	368	130	498	EBI_DROME	365	335	700	0.0	80.759	92	89.97	1	3	644	1660
Dcitr09g09250.1.1	88	5	93	EBI_DROME	88	1	89	1.47e-38	78.652	92	88.76	0	0	149	375
Dcitr09g09350.1.1	377	45	422	SUV3_DROME	374	46	420	0.0	70.635	90	84.13	2	3	577	1488
Dcitr10g01240.1.1	187	20	207	NRBP_DROME	187	81	268	2.45e-106	78.307	88	88.36	2	2	318	815
Dcitr10g01240.1.2	187	20	207	NRBP_DROME	187	81	268	2.45e-106	78.307	88	88.36	2	2	318	815
Dcitr10g01240.1.3	187	20	207	NRBP_DROME	187	81	268	2.45e-106	78.307	88	88.36	2	2	318	815
Dcitr10g01240.1.4	187	20	207	NRBP_DROME	187	81	268	2.45e-106	78.307	88	88.36	2	2	318	815
Dcitr10g01240.1.5	187	20	207	NRBP_DROME	187	81	268	2.45e-106	78.307	88	88.36	2	2	318	815
Dcitr10g01300.1.1	192	3	195	PRDX1_DROME	192	2	194	2.93e-112	75.130	98	87.05	0	0	317	813
Dcitr10g01340.1.1	407	1	408	LIS1_DROME	410	1	411	0.0	70.316	99	83.94	2	3	602	1553
Dcitr10g01390.1.1	322	23	345	CSN5_DROME	319	2	321	0.0	78.947	90	90.40	1	3	558	1437
Dcitr10g01400.1.1	111	1	112	RL36_DROME	109	1	110	1.82e-53	75.000	97	83.04	1	2	162	411
Dcitr10g01400.1.2	111	1	112	RL36_DROME	109	1	110	1.82e-53	75.000	97	83.04	1	2	162	411
Dcitr10g01460.1.1	386	60	446	Q8T030_DROME	373	39	412	0.0	83.979	86	87.34	1	13	667	1720
Dcitr10g01460.1.1	386	60	446	Q23994_DROME	373	39	412	0.0	83.721	86	87.08	1	13	666	1718
Dcitr10g01460.1.1	386	60	446	Q8IQ91_DROME	373	39	412	0.0	83.979	86	87.34	1	13	666	1718
Dcitr10g01490.1.1	287	10	297	Q8T0H4_DROME	287	170	457	8.21e-156	72.569	93	82.99	0	0	443	1139
Dcitr10g01490.1.1	287	10	297	A1Z992_DROME	287	392	679	3.32e-152	72.569	93	82.99	0	0	441	1135
Dcitr10g01840.1.1	184	15	199	Q9W0I2_DROME	180	5	185	2.05e-99	70.811	93	83.24	2	4	285	729
Dcitr10g01840.1.1	156	43	199	Q8IRH8_DROME	155	218	373	1.59e-98	81.529	79	91.72	1	1	290	741
Dcitr10g01920.1.1	304	63	367	DAT_DROME	319	24	343	7.99e-169	75.851	80	82.66	4	21	485	1248
Dcitr10g02070.1.1	190	1	191	Q9W1E8_DROME	190	1	191	1.96e-126	87.435	99	95.29	0	0	353	905
Dcitr10g02250.1.1	127	1	128	MED10_DROME	128	1	129	5.14e-66	71.318	93	86.82	1	1	196	497
Dcitr10g02360.1.1	127	1	128	MED10_DROME	128	1	129	5.14e-66	71.318	93	86.82	1	1	196	497
Dcitr10g02920.1.1	241	1	242	PSA4_DROME	245	1	246	5.68e-134	75.610	92	82.52	1	4	378	970
Dcitr10g02920.1.2	241	1	242	PSA4_DROME	245	1	246	5.68e-134	75.610	92	82.52	1	4	378	970
Dcitr10g02950.1.1	176	2	178	O97066_DROME	176	9	185	2.84e-111	83.051	99	92.66	0	0	314	804
Dcitr10g02950.1.1	176	2	178	Q3YMT4_DROME	176	9	185	2.85e-111	83.051	99	92.66	0	0	314	804
Dcitr10g02990.1.1	215	7	222	RL10_DROME	215	1	216	2.01e-147	89.815	96	93.98	0	0	409	1050
Dcitr10g03230.1.1	177	4	181	NOS_DROME	177	285	462	5.23e-91	72.472	97	84.83	0	0	288	738
Dcitr10g03560.1.1	89	4	93	RUXE_DROME	89	2	91	3.50e-48	75.556	91	90.00	0	0	147	372
Dcitr10g03910.1.1	414	1	415	O76928_DROME	414	1	415	0.0	72.488	100	85.89	3	6	651	1680
Dcitr10g04110.1.1	126	14	140	Q9W2Z3_DROME	126	47	173	1.83e-72	77.165	89	89.76	0	0	234	597
Dcitr10g04110.1.1	126	14	140	M9NGY0_DROME	126	47	173	1.93e-72	77.165	89	89.76	0	0	234	597
Dcitr10g04110.1.1	126	14	140	M9NDS9_DROME	126	47	173	3.72e-72	77.165	89	89.76	0	0	233	595
Dcitr10g04120.1.1	232	1	233	M9NF05_DROME	233	172	405	2.00e-122	73.077	86	88.03	1	1	384	985
Dcitr10g04120.1.1	232	1	233	A8JUP3_DROME	233	172	405	4.62e-122	73.077	86	88.03	1	1	383	983
Dcitr10g04120.1.1	232	1	233	M9NG70_DROME	233	172	405	9.82e-122	73.077	86	88.03	1	1	377	967
Dcitr10g04130.1.1	68	9	77	Q9W2Z3_DROME	68	503	571	2.14e-37	79.710	83	86.96	0	0	137	346
Dcitr10g04130.1.1	68	9	77	M9NGY0_DROME	68	503	571	3.54e-37	79.710	83	86.96	0	0	137	344
Dcitr10g04130.1.1	68	9	77	M9NDS9_DROME	68	503	571	4.09e-37	79.710	83	86.96	0	0	136	343
Dcitr10g04300.1.1	682	6	688	GYS_DROME	686	22	708	0.0	71.491	99	82.49	4	12	1027	2656
Dcitr10g04340.1.1	56	35	91	O77430_DROME	56	106	162	7.54e-33	91.228	99	96.49	0	0	110	276
Dcitr10g04340.1.1	56	35	91	Q7KJ69_DROME	56	105	161	2.85e-28	78.947	99	89.47	0	0	99.4	246
Dcitr10g04350.1.1	93	1	94	O77430_DROME	93	1	94	2.48e-46	75.532	95	85.11	0	0	145	366
Dcitr10g04360.1.1	161	1	162	O77430_DROME	161	1	162	4.95e-96	82.716	99	90.12	0	0	274	700
Dcitr10g04360.1.1	161	1	162	Q7KJ69_DROME	160	1	161	3.59e-83	73.457	99	85.19	1	1	241	615
Dcitr10g04440.1.1	482	1	483	MYSA_DROME	438	91	529	0.0	76.605	85	83.85	3	44	768	1982
Dcitr10g04460.1.1	495	1	496	MYSA_DROME	434	288	722	0.0	72.177	99	79.23	3	61	667	1720
Dcitr10g04460.1.2	438	1	439	MYSA_DROME	434	288	722	0.0	81.549	99	89.52	1	4	698	1802
Dcitr10g04460.1.3	438	1	439	MYSA_DROME	434	288	722	0.0	84.055	99	91.12	1	4	721	1862
Dcitr10g04460.1.4	438	1	439	MYSA_DROME	434	288	722	0.0	81.777	99	89.75	1	4	703	1814
Dcitr10g04470.1.1	162	104	266	MYSA_DROME	162	1128	1290	1.71e-63	75.460	98	85.28	0	0	215	548
Dcitr10g04470.1.2	162	104	266	MYSA_DROME	162	1128	1290	1.71e-63	75.460	98	85.28	0	0	215	548
Dcitr10g04650.1.1	245	1	246	RTCB_DROME	249	1	250	1.14e-158	85.600	84	92.80	1	4	451	1160
Dcitr10g04740.1.1	505	1	506	RTCB_DROME	505	1	506	0.0	89.130	81	95.45	0	0	946	2444
Dcitr10g04770.1.1	493	1	494	RTCB_DROME	505	1	506	0.0	86.957	99	93.28	1	12	914	2361
Dcitr10g04990.1.1	712	1	713	ATC1_DROME	708	1	709	0.0	87.377	99	93.69	2	4	1272	3292
Dcitr10g05010.1.1	282	1	283	ATC1_DROME	282	733	1015	1.16e-167	85.866	98	93.64	0	0	490	1262
Dcitr10g05090.1.1	280	14	294	Q7JZ62_DROME	284	15	299	1.04e-155	74.476	95	84.97	4	6	436	1121
Dcitr10g05300.1.1	140	1	141	O62602_DROME	139	188	327	1.58e-72	70.922	98	82.27	1	1	219	559
Dcitr10g05300.1.1	140	1	141	Q9U983_DROME	139	188	327	1.67e-72	70.922	98	82.27	1	1	219	559
Dcitr10g05370.1.1	684	1	685	X2JDW0_DROME	693	389	1082	0.0	70.630	99	83.67	8	17	1025	2649
Dcitr10g05370.1.1	684	1	685	Q9W581_DROME	694	389	1083	0.0	70.774	99	83.67	8	16	1023	2646
Dcitr10g05370.1.1	684	1	685	Q8MM14_DROME	694	208	902	0.0	70.774	99	83.67	8	16	1022	2642
Dcitr10g06000.1.1	2318	68	2386	A1Z8U0_DROME	2319	77	2396	0.0	93.839	97	97.41	3	3	4535	11762
Dcitr10g06040.1.1	324	1	325	A1Z8U0_DROME	325	206	531	0.0	88.037	100	94.48	1	1	608	1568
Dcitr10g06120.1.1	58	1	59	LOLA2_DROME	58	1	59	1.48e-29	79.661	97	91.53	0	0	107	267
Dcitr10g06120.1.1	56	1	57	LOLA3_DROME	56	1	57	2.21e-29	82.456	93	92.98	0	0	107	267
Dcitr10g06120.1.1	58	1	59	LOLA6_DROME	58	1	59	3.02e-29	79.661	97	91.53	0	0	107	266
Dcitr10g06310.1.1	208	1	209	CRCM1_DROME	210	133	343	9.05e-118	81.991	95	90.05	1	2	338	867
Dcitr10g06340.1.1	118	1	119	CRCM1_DROME	125	191	316	5.96e-52	71.429	87	78.95	2	21	167	423
Dcitr10g06480.1.1	109	1	110	TBG1_DROME	109	1	110	1.40e-66	84.545	87	90.91	0	0	207	528
Dcitr10g06480.1.1	109	1	110	TBG2_DROME	109	1	110	9.44e-66	81.818	87	90.91	0	0	205	521
Dcitr10g06510.1.1	628	1	629	HSP68_DROME	634	1	635	0.0	79.278	99	90.58	2	10	1067	2759
Dcitr10g06510.1.1	628	1	629	HSP71_DROME	641	1	642	0.0	78.428	99	88.60	3	27	1058	2736
Dcitr10g06510.1.1	628	1	629	HSP70_DROME	641	1	642	0.0	78.428	99	88.60	3	27	1058	2736
Dcitr10g06720.1.1	389	8	397	Q9W388_DROME	389	10	399	0.0	90.256	98	94.62	0	0	707	1825
Dcitr10g06720.1.1	389	8	397	Q7KVR7_DROME	389	23	412	0.0	90.256	98	94.62	0	0	706	1821
Dcitr10g06720.1.1	389	8	397	Q86B59_DROME	395	10	405	0.0	88.889	98	93.18	1	6	699	1805
Dcitr10g06910.1.1	151	40	191	Q7KLW9_DROME	151	353	504	3.42e-87	76.974	79	88.82	0	0	264	675
Dcitr10g06930.1.1	105	40	145	Q7KLW9_DROME	105	353	458	8.32e-57	77.358	73	87.74	0	0	184	466
Dcitr10g07040.1.1	625	1	626	HSP68_DROME	634	1	635	0.0	79.370	99	90.39	1	9	1066	2758
Dcitr10g07040.1.1	625	1	626	HSP71_DROME	641	1	642	0.0	78.816	99	89.25	2	16	1056	2732
Dcitr10g07040.1.1	625	1	626	HSP70_DROME	641	1	642	0.0	78.816	99	89.25	2	16	1056	2732
Dcitr10g07150.1.1	628	1	629	HSP68_DROME	634	1	635	0.0	79.278	99	90.58	2	10	1066	2756
Dcitr10g07150.1.1	628	1	629	HSP71_DROME	641	1	642	0.0	78.582	99	88.60	3	27	1059	2738
Dcitr10g07150.1.1	628	1	629	HSP70_DROME	641	1	642	0.0	78.582	99	88.60	3	27	1059	2738
Dcitr10g07240.1.1	635	62	697	HIL_DROME	639	179	818	0.0	73.406	91	85.07	6	10	978	2528
Dcitr10g07310.1.1	158	1	159	Q7KNM2_DROME	158	1	159	7.51e-109	90.566	99	94.34	0	0	306	783
Dcitr10g07340.1.1	136	1	137	Q7KNM2_DROME	136	1	137	4.58e-93	90.511	99	94.89	0	0	265	677
Dcitr10g07530.1.1	94	1	95	FLII_DROME	94	1159	1253	7.93e-44	71.579	95	80.00	0	0	150	379
Dcitr10g07730.1.1	396	113	509	TBA1_DROME	396	43	439	0.0	94.207	76	98.74	0	0	773	1997
Dcitr10g07730.1.1	396	113	509	TBA3_DROME	396	43	439	0.0	93.703	76	98.49	0	0	769	1987
Dcitr10g07730.1.1	404	113	517	TBA2_DROME	405	43	448	0.0	91.133	78	96.55	1	1	763	1970
Dcitr10g08030.1.1	246	1	247	TPIS_DROME	246	1	247	7.46e-124	70.040	99	78.54	0	0	351	901
Dcitr10g08050.1.1	246	1	247	TPIS_DROME	246	1	247	7.46e-124	70.040	99	78.54	0	0	351	901
Dcitr10g08280.1.1	212	1	213	Q9VJW1_DROME	220	640	860	2.70e-105	72.398	92	82.81	2	8	332	851
Dcitr10g08360.1.1	138	2	140	Q9VRL1_DROME	138	7	145	2.84e-80	73.381	99	89.21	0	0	232	592
Dcitr10g08360.1.1	136	4	140	Q8IGH9_DROME	136	1	137	1.21e-78	72.993	97	89.05	0	0	228	581
Dcitr10g08770.1.1	160	65	225	UBCD2_DROME	160	72	232	4.03e-113	93.168	71	96.27	0	0	322	826
Dcitr10g09030.1.1	760	12	772	UBIQP_DROME	760	1	761	0.0	99.737	99	99.87	0	0	1496	3874
Dcitr10g09030.1.1	694	3	697	UBIQP_DROME	694	68	762	0.0	98.561	99	98.99	0	0	1350	3493
Dcitr10g09030.1.1	531	12	543	Q9W418_DROME	531	1	532	0.0	99.812	98	100.00	0	0	1048	2711
Dcitr10g09030.1.1	531	88	619	Q9W418_DROME	531	1	532	0.0	99.812	98	100.00	0	0	1048	2711
Dcitr10g09030.1.1	531	164	695	Q9W418_DROME	531	1	532	0.0	99.812	98	100.00	0	0	1048	2711
Dcitr10g09030.1.1	531	240	771	Q9W418_DROME	531	1	532	0.0	99.812	98	100.00	0	0	1048	2711
Dcitr10g09030.1.1	303	12	315	Q8MT02_DROME	303	1	304	0.0	100.000	98	100.00	0	0	601	1550
Dcitr10g09030.1.1	303	88	391	Q8MT02_DROME	303	1	304	0.0	100.000	98	100.00	0	0	601	1550
Dcitr10g09030.1.1	303	468	771	Q8MT02_DROME	303	1	304	0.0	100.000	98	100.00	0	0	601	1550
Dcitr10g09030.1.1	303	164	467	Q8MT02_DROME	303	1	304	0.0	99.671	98	100.00	0	0	600	1547
Dcitr10g09030.1.1	303	240	543	Q8MT02_DROME	303	1	304	0.0	99.671	98	100.00	0	0	600	1547
Dcitr10g09030.1.1	303	316	619	Q8MT02_DROME	303	1	304	0.0	99.671	98	100.00	0	0	600	1547
Dcitr10g09030.1.1	303	392	695	Q8MT02_DROME	303	1	304	0.0	99.671	98	100.00	0	0	600	1547
Dcitr10g09060.1.1	531	1	532	Q9W418_DROME	531	1	532	0.0	100.000	99	100.00	0	0	1049	2713
Dcitr10g09060.1.1	532	1	533	UBIQP_DROME	532	1	533	0.0	99.812	99	99.81	0	0	1049	2713
Dcitr10g09060.1.1	532	1	533	UBIQP_DROME	532	77	609	0.0	99.812	99	99.81	0	0	1049	2713
Dcitr10g09060.1.1	532	1	533	UBIQP_DROME	532	153	685	0.0	99.812	99	99.81	0	0	1049	2713
